IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.02
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.02
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,1.02
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,1.02
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,11,1.02
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,84,1.02
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,1.01
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,131,1.00
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,1.00
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,1.00
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,28,1.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.98
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,0.98
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.95
8.210.175.109,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,0.94
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.94
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.94
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,109,0.93
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,0.93
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.92
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.92
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.91
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.88
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.87
47.236.102.102,8443,8443,true,SIN,Asia Pacific,Singapore,158,0.87
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,85,0.87
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,55,0.87
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,0.86
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,187,0.86
8.218.222.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,0.84
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.84
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.84
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.83
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,0.83
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.83
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.82
47.236.170.54,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.81
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.81
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.80
8.210.100.23,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.79
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,0.79
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,0.79
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,0.78
8.222.165.117,80,80,false,SIN,Asia Pacific,Singapore,8,0.77
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,0.76
47.243.74.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,0.75
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,0.75
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,0.74
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,0.74
47.243.206.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.74
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,69,0.73
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,192,0.73
47.243.60.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,0.72
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,0.72
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,0.71
8.218.222.36,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,0.70
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,7,0.69
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.69
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,0.69
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.69
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,0.69
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,0.67
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.67
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.67
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,0.67
47.243.139.85,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,0.65
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,0.65
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,0.65
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,0.62
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,0.62
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.62
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,0.61
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,0.61
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.60
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,0.60
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,93,0.59
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,0.59
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,94,0.59
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,0.59
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,0.58
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,0.57
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.56
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,0.54
8.217.250.5,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.54
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.54
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.52
8.210.34.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,0.52
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.52
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,0.52
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.51
47.243.60.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,0.51
8.218.155.238,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,0.51
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,0.51
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.50
47.243.60.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,0.50
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,103,0.49
8.218.155.238,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.48
47.243.74.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,0.48
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.47
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.47
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.47
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.47
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,0.47
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.47
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.46
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,0.46
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,0.45
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,0.45
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,0.44
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,0.44
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.44
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,0.44
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.43
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.42
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.42
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,75,0.42
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.41
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,0.41
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.40
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,88,0.40
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.40
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.39
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.39
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.39
47.237.95.146,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.39
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,0.38
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.38
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.37
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.36
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.36
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.35
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,0.35
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.35
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.34
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,0.34
8.210.100.23,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,0.34
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,37,0.34
47.57.245.232,80,80,false,SJC,North America,San Jose,39,0.33
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.33
47.57.233.126,443,443,true,SJC,North America,San Jose,54,0.32
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.32
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.32
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,0.32
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.31
47.57.245.232,443,443,true,SJC,North America,San Jose,64,0.31
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.31
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.31
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.31
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,118,0.30
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,114,0.29
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,0.27
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,0.26
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.26
47.243.60.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,0.25
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.25
8.210.100.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,0.25
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.24
47.57.233.126,80,80,false,SJC,North America,San Jose,44,0.24
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.23
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,0.23
47.57.245.232,80,80,false,SJC,North America,San Jose,40,0.22
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,0.22
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.22
47.57.14.118,443,443,true,SJC,North America,San Jose,71,0.22
47.57.14.118,80,80,false,SJC,North America,San Jose,39,0.21
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,76,0.21
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,0.21
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,86,0.21
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.21
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.21
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.19
47.57.14.118,443,443,true,SJC,North America,San Jose,88,0.19
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.18
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.17
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.17
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,0.17
47.243.169.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.16
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,0.16
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,0.16
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.16
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.15
47.243.169.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,0.15
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.13
47.88.15.127,443,443,true,SJC,North America,San Jose,376,0.13
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,37,0.13
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.13
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,0.13
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.11
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,22,0.10
47.243.60.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,0.10
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.10
47.237.78.149,80,80,false,SIN,Asia Pacific,Singapore,56,0.10
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.10
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.09
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.09
47.254.65.110,443,443,true,SJC,North America,San Jose,379,0.08
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.08
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.08
47.236.146.249,2053,2053,true,SIN,Asia Pacific,Singapore,39,0.07
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.07
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,0.07
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.07
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,0.06
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,21,0.06
149.129.8.215,80,80,false,SJC,North America,San Jose,125,0.06
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.06
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.05
47.57.14.118,80,80,false,SJC,North America,San Jose,43,0.05
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,69,0.04
149.129.8.215,80,80,false,SJC,North America,San Jose,114,0.04
8.210.175.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.04
149.129.8.215,80,80,false,SJC,North America,San Jose,98,0.03
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.03
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.03
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.02
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,0.02
47.89.191.155,443,443,true,IAD,North America,Ashburn,260,0.02
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.02
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.01
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.01
8.212.19.60,80,80,false,SJC,North America,San Jose,48,0.01
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.01
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,65,0.01
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.01
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.76.37.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.88.3.19,8080,80,false,SJC,North America,San Jose,327,0.00
8.222.191.138,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.67.133,80,80,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.117.198,8080,8080,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,8,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.117.198,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.177.205,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,14,0.00
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.142.191,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,17,0.00
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.163.195,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.142.191,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
8.222.191.138,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.204.128,443,443,true,SIN,Asia Pacific,Singapore,33,0.00
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,33,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,35,0.00
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,36,0.00
47.243.60.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.100.23,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,38,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,0.00
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.00
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.207.169,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,42,0.00
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,43,0.00
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.00
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,0.00
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,0.00
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
8.217.121.207,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.00
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,0.00
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,0.00
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,0.00
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,48,0.00
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,48,0.00
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,0.00
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.00
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,50,0.00
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.34.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,52,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,52,0.00
